PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,AREA_TYPE,NAICS,NAICS_TITLE,OWN_CODE,PCT_TOTAL,I_GROUP
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,2540,8.3,1.134,0.4,29.48,61330,1.5,21.05,22.59,28.18,34.35,38.85,43780,46990,58620,71450,80810,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,350,13.8,0.155,0.73,24.34,50630,5.2,17.27,18.11,22.76,28.55,36.19,35930,37660,47340,59390,75270,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,90,22.8,0.042,0.41,24.55,51070,3.6,18.1,20.27,22.71,28.13,34.73,37660,42160,47230,58510,72230,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4192,"Layout Workers, Metal and Plastic",detailed,30,28.5,0.015,0.31,26.2,54490,7.1,18.94,20.75,24.83,29.19,34.66,39400,43170,51640,60700,72080,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,490,9.6,0.22,0.96,22.51,46820,1.3,17.31,18.26,22.02,23.67,28.59,36000,37970,45790,49240,59480,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4199,"Metal Workers and Plastic Workers, All Other",detailed,130,11.7,0.059,0.45,22.41,46620,3,16.71,17.14,21.01,25.63,30.87,34760,35650,43690,53310,64210,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-5111,Prepress Technicians and Workers,detailed,220,11.6,0.096,0.52,26.64,55420,3.8,17.4,20.9,26.89,30.5,35.45,36190,43470,55920,63450,73730,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-5112,Printing Press Operators,detailed,1220,6.7,0.545,0.53,24.02,49960,1.8,17.15,18.13,22.15,27.37,35.61,35660,37710,46070,56930,74070,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-5113,Print Binding and Finishing Workers,detailed,350,13.5,0.155,0.54,20.8,43270,2.2,14.66,16.91,18.49,23.22,27.47,30490,35170,38450,48290,57150,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-6011,Laundry and Dry-Cleaning Workers,detailed,1500,6.8,0.67,0.6,18.63,38740,1.3,14.45,16.26,17.03,20.38,26.19,30060,33810,35420,42390,54480,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,690,10.8,0.309,1.62,17.37,36130,3,14.35,14.61,16.87,17.8,22.33,29840,30390,35090,37030,46440,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-6031,Sewing Machine Operators,detailed,910,6.7,0.407,0.49,18.52,38510,1,16.56,16.88,17.39,20.13,22.43,34440,35110,36180,41870,46660,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,350,33.7,0.155,1.27,22.79,47410,7.1,17.41,17.41,21.02,29.32,29.32,36210,36210,43720,60980,60980,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,50,16.7,0.023,0.27,20.1,41810,2.9,16.66,17.12,20.5,21.66,23.24,34650,35610,42640,45050,48330,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-6092,Fabric and Apparel Patternmakers,detailed,80,37.1,0.037,1.64,40.03,83260,10.2,20.27,28.42,36.01,45.17,64.23,42160,59110,74900,93960,133590,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-6093,Upholsterers,detailed,200,14,0.09,0.45,22.55,46890,2.4,17.21,18.24,21.63,25.86,30.15,35800,37940,45000,53790,62720,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,80,27,0.037,0.41,18.33,38130,7.3,14.35,14.51,16.89,20.84,25.1,29850,30180,35140,43350,52200,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-7011,Cabinetmakers and Bench Carpenters,detailed,1050,9.7,0.468,0.71,25.28,52570,1.9,17.89,18.61,22.96,28.93,36.02,37210,38710,47750,60170,74930,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-7021,Furniture Finishers,detailed,120,15.9,0.053,0.46,23.78,49460,2.9,17.52,18.61,22.96,27.32,30.73,36430,38710,47750,56830,63920,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,90,20,0.042,0.13,18.37,38210,8.1,14.55,14.55,17.68,21.56,23.24,30270,30270,36780,44840,48330,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,320,9.7,0.142,0.3,21.85,45450,2.8,16.5,17.54,21.3,23.24,27.4,34330,36480,44300,48330,57000,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-8013,Power Plant Operators,detailed,280,9.1,0.127,0.62,50.68,105420,3.5,31.78,37.33,52.96,59.95,62.18,66100,77650,110160,124700,129330,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-8021,Stationary Engineers and Boiler Operators,detailed,970,3.3,0.433,2.05,49.97,103930,1.7,36.99,46.69,48.41,59.36,61.91,76950,97110,100690,123480,128780,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,860,9.5,0.386,0.45,45.18,93980,2,27.69,37.02,46.58,49.16,61.77,57600,77010,96880,102260,128490,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-8091,Chemical Plant and System Operators,detailed,360,8.4,0.162,1.05,43.85,91210,2.8,29.44,43.91,47.51,47.61,47.61,61230,91340,98830,99030,99030,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,930,3,0.414,1.7,50.52,105090,0.6,47.56,47.58,47.61,55.12,55.12,98930,98970,99030,114650,114650,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-8099,"Plant and System Operators, All Other",detailed,80,17.9,0.036,0.33,41.44,86190,6.5,21.33,34.68,47,48.41,57.18,44370,72130,97760,100690,118930,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9011,Chemical Equipment Operators and Tenders,detailed,810,9.4,0.363,0.48,31.19,64870,4.1,16.99,21.89,27.65,36.54,49.16,35350,45530,57510,76000,102250,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,700,13.2,0.311,0.9,27.43,57060,3.2,16.83,21.05,23.49,31.64,37.98,35000,43780,48850,65820,79000,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,200,17.9,0.087,0.39,24.35,50660,4.4,16.86,18.61,22.17,26.28,38.42,35070,38710,46120,54660,79910,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9022,"Grinding and Polishing Workers, Hand",detailed,250,12.9,0.111,1,21.59,44900,2.6,16.63,17.38,20.76,23.01,29.2,34600,36160,43170,47860,60740,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,1650,9.4,0.735,0.95,28.39,59040,2.3,18.24,21.4,26.52,29.79,45.52,37930,44520,55170,61950,94690,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9031,"Cutters and Trimmers, Hand",detailed,70,45.9,0.032,0.57,19.81,41200,2,16.72,18.45,20.46,20.46,20.93,34780,38370,42550,42550,43530,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,340,10.9,0.154,0.39,22.67,47150,2.7,16.05,20.13,21.07,25.6,32.47,33390,41860,43820,53250,67530,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,370,14.3,0.163,0.41,21.1,43880,1.7,16.7,16.93,21.03,23.01,28.92,34730,35210,43750,47860,60150,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,6660,3.4,2.968,0.76,26.27,54640,1.2,17.36,18.61,23.01,29.48,37.18,36100,38710,47860,61310,77330,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9071,Jewelers and Precious Stone and Metal Workers,detailed,220,37.8,0.097,0.56,26.58,55290,6.9,17.82,18.68,26.6,34.55,35.5,37070,38850,55330,71870,73850,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9081,Dental Laboratory Technicians,detailed,290,6.7,0.13,0.54,24.81,51610,2.2,17.19,17.62,22.32,27.89,35.49,35750,36640,46420,58010,73820,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9082,Medical Appliance Technicians,detailed,210,29,0.096,0.88,27.15,56460,3.4,20.31,25.99,26.38,26.86,34.93,42250,54060,54870,55880,72660,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9083,Ophthalmic Laboratory Technicians,detailed,340,20.3,0.154,1.14,26.16,54400,4,17.68,21.32,26.77,29.2,36.01,36780,44340,55690,60740,74890,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9111,Packaging and Filling Machine Operators and Tenders,detailed,5100,5.7,2.274,0.89,22.17,46120,1.3,16.68,17.61,21.08,26.62,29.7,34690,36620,43840,55370,61780,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9123,"Painting, Coating, and Decorating Workers",detailed,200,34,0.091,1.08,25.38,52790,6.8,17.19,21.46,28.42,28.42,28.42,35760,44650,59110,59110,59110,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,1660,9,0.74,0.72,26.81,55760,4.4,17.46,18.1,25.75,29.49,38.42,36320,37660,53550,61340,79910,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9141,Semiconductor Processing Technicians,detailed,290,17.2,0.128,0.75,24.91,51810,3.5,17.14,20.45,25.06,29.19,33.28,35660,42530,52110,60700,69230,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9151,Photographic Process Workers and Processing Machine Operators,detailed,160,15.5,0.07,1.71,24.25,50440,5.3,16.04,16.9,20.96,27.31,33.91,33360,35140,43600,56810,70540,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9161,Computer Numerically Controlled Tool Operators,detailed,1090,8.5,0.484,0.43,26.31,54720,1.5,17.82,21.36,23.9,29.32,36.65,37070,44430,49710,60980,76240,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9162,Computer Numerically Controlled Tool Programmers,detailed,260,7.8,0.114,0.62,41.66,86660,2.3,23.33,34.7,38.47,47.35,59.17,48530,72170,80020,98490,123070,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,160,8.7,0.07,0.73,21.29,44280,1.2,17.63,20.43,20.73,21.99,25.81,36660,42490,43130,45730,53680,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9194,Etchers and Engravers,detailed,30,48.3,0.015,0.29,21.54,44790,6.1,16.86,18.04,20.96,23.24,26.83,35070,37520,43590,48330,55810,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,470,19,0.208,0.76,25.57,53180,2.5,17.61,21.45,23.22,29.49,33.88,36620,44620,48290,61340,70470,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,200,11.3,0.091,0.15,23.93,49780,3.1,18.07,21.26,22.17,27.35,29.94,37580,44230,46110,56880,62270,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9198,Helpers--Production Workers,detailed,1910,7.3,0.852,0.59,19.38,40310,1.4,16.07,16.67,18.12,22.14,22.86,33430,34680,37690,46050,47550,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9199,"Production Workers, All Other",detailed,2570,6.9,1.146,0.79,22.76,47330,1.6,16.81,17.43,21.06,24.61,30.68,34970,36260,43800,51180,63810,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-0000,Transportation and Material Moving Occupations,major,156410,1.2,69.758,0.78,25.33,52680,0.5,16.63,17.52,21.52,27.85,36.78,34580,36440,44760,57930,76490,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-1041,Aircraft Cargo Handling Supervisors,detailed,220,11.1,0.096,1.58,31.1,64690,2,23.42,23.55,27.13,37.88,45.6,48700,48980,56430,78790,94850,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,6900,2.2,3.077,0.79,33.12,68880,0.9,21.43,23.98,30.24,38.19,48.22,44560,49880,62890,79430,100300,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,2070,3.1,0.923,1.6,*,243380,0.7,*,*,*,*,*,125000,156880,#,#,#,TRUE,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-2012,Commercial Pilots,detailed,360,14.5,0.16,0.53,*,185920,9.3,*,*,*,*,*,75870,92060,142760,#,#,TRUE,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-2021,Air Traffic Controllers,detailed,420,0,0.185,1.23,71.2,148100,0,27.94,52.84,78.06,90.16,95.81,58120,109910,162360,187530,199280,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-2022,Airfield Operations Specialists,detailed,470,7.7,0.211,2.36,25.85,53760,1.3,17.79,20.97,21.28,26.9,43.11,37010,43610,44270,55950,89670,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-2031,Flight Attendants,detailed,3410,2.5,1.522,2.21,*,65080,0.4,*,*,*,*,*,30720,46430,72860,81620,96620,TRUE,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,40,21.4,0.018,0.22,19.76,41090,2.2,16.59,17.03,17.46,20.24,23.31,34500,35420,36330,42090,48490,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-3031,Driver/Sales Workers,detailed,5440,20.1,2.426,0.72,21.2,44090,4.5,14,14.77,21.11,24.82,29.54,29120,30710,43920,51620,61450,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,14470,2.8,6.454,0.48,29.95,62290,1.1,19.9,23.28,28.46,34.65,43.83,41380,48420,59190,72080,91170,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-3033,Light Truck Drivers,detailed,16490,3.5,7.356,1.03,24.79,51560,0.7,17.23,18.66,22.38,27.85,37.39,35840,38810,46550,57930,77770,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-3051,"Bus Drivers, School",detailed,1490,14.6,0.664,0.26,24.85,51680,2.6,17.33,21.69,26.58,28.48,30.01,36050,45110,55290,59250,62410,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-3052,"Bus Drivers, Transit and Intercity",detailed,5150,3.3,2.298,2.22,31.98,66520,0.7,23.27,28.93,30.85,38.28,38.28,48400,60170,64170,79630,79630,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-3053,Shuttle Drivers and Chauffeurs,detailed,6710,5.6,2.994,2.4,20.01,41620,1.3,15.88,16.45,17.29,22.35,27.67,33020,34220,35960,46480,57540,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-3099,"Motor Vehicle Operators, All Other",detailed,520,14,0.231,0.67,26.9,55940,9.1,17.14,17.9,22,31.85,48.81,35660,37230,45760,66250,101530,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,40,44,0.016,0.51,23.49,48870,4.9,22.67,23.38,23.4,23.42,23.42,47160,48640,48680,48700,48700,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-5011,Sailors and Marine Oilers,detailed,390,23.2,0.172,0.91,35.06,72930,9.2,16.82,19.11,23.69,35.13,53.28,34980,39740,49280,73070,110820,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,570,17.5,0.253,1.07,60.78,126420,3.1,34.57,44.84,51.85,72.36,99.19,71910,93260,107850,150510,206310,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-5031,Ship Engineers,detailed,220,12.2,0.098,1.8,*,*,*,*,*,*,*,*,*,*,*,*,*,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-6021,Parking Attendants,detailed,2440,9.1,1.09,1.69,18.71,38920,3.4,16.52,16.64,16.88,21.14,22,34360,34600,35110,43970,45760,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-6031,Automotive and Watercraft Service Attendants,detailed,850,9.1,0.378,0.48,18.67,38840,1.2,16.51,17,17.57,20.51,22.33,34340,35360,36550,42660,46440,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-6041,Traffic Technicians,detailed,50,19.5,0.021,0.37,40.94,85160,6.9,21.04,38.28,39,47.25,49.63,43760,79630,81120,98270,103230,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-6051,Transportation Inspectors,detailed,250,17.6,0.112,0.63,33.54,69750,8,17.57,17.85,27.31,41.24,59.44,36550,37130,56790,85780,123640,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-6061,Passenger Attendants,detailed,1200,12.6,0.535,3.55,19.58,40730,4.3,14.13,17.21,17.21,21.47,28.82,29390,35800,35800,44650,59950,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-6099,"Transportation Workers, All Other",detailed,90,11,0.042,0.43,32.68,67980,5.7,18.05,21.49,27.25,45.91,48.21,37540,44700,56680,95490,100280,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7021,Crane and Tower Operators,detailed,360,27.7,0.162,0.53,45.08,93760,5.8,27.81,36.63,46.02,56.41,60.49,57840,76180,95720,117330,125820,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7051,Industrial Truck and Tractor Operators,detailed,7430,2.7,3.312,0.62,24.33,50600,0.5,17.91,21.15,22.53,26.73,30.01,37260,43990,46850,55590,62420,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7061,Cleaners of Vehicles and Equipment,detailed,5680,4,2.532,1.01,18.74,38980,0.6,16.6,16.89,17.26,18.51,22.82,34530,35140,35900,38490,47470,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,34600,2.5,15.431,0.8,21.25,44210,0.6,16.94,17.65,20.7,22.93,27.74,35220,36700,43060,47700,57710,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7063,Machine Feeders and Offbearers,detailed,440,10.4,0.194,0.45,21.73,45200,1.9,16.73,18.06,22.17,22.78,27.82,34800,37570,46120,47370,57870,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7064,"Packers and Packagers, Hand",detailed,7660,6.3,3.414,0.82,18.73,38960,0.8,14.77,16.84,17.59,20.51,22.65,30710,35030,36580,42660,47110,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7065,Stockers and Order Fillers,detailed,25370,3.5,11.313,0.65,20.17,41960,0.6,14.73,17.02,18.43,22.48,27.25,30640,35400,38340,46760,56670,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7072,"Pump Operators, Except Wellhead Pumpers",detailed,70,33.4,0.033,0.44,24.7,51370,8.3,18.49,18.82,23.61,23.98,34.83,38460,39140,49120,49880,72450,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7081,Refuse and Recyclable Material Collectors,detailed,2160,7.1,0.964,1.08,33.4,69470,3.1,21.57,27.31,35.62,37.13,46.85,44860,56800,74090,77230,97440,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7121,"Tank Car, Truck, and Ship Loaders",detailed,40,15.5,0.017,0.2,31.15,64790,5.4,23.98,26.85,28.46,34.25,44.26,49880,55840,59190,71240,92060,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7199,"Material Moving Workers, All Other",detailed,830,10.8,0.371,2.32,19.93,41450,2.6,15.07,16.71,17.02,18.91,26.57,31350,34750,35400,39340,55260,,,4,0,Cross-industry,1235,,cross-industry
