PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR,OCC_GROUP,...28,...29,O_GROUP,LOC_QUOTIENT,AREA_TYPE,NAICS,NAICS_TITLE,OWN_CODE,PCT_TOTAL,I_GROUP
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",21-1019,"Counselors, All Other",NA,180,40.2,0.158,0.83,25.49,53010,9,11.32,17.47,25.04,32.44,41.56,23540,36340,52080,67480,86440,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",21-1021,"Child, Family, and School Social Workers",NA,1440,14.1,1.288,0.6,25.28,52580,3.3,16.3,19.08,23.27,30.37,38.15,33900,39690,48400,63170,79350,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",21-1022,Healthcare Social Workers,NA,1370,24.5,1.224,1.04,37.55,78100,4.3,25.52,28.99,35.29,43.91,54.47,53090,60300,73410,91330,113300,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",21-1023,Mental Health and Substance Abuse Social Workers,NA,500,9.8,0.445,0.57,37.99,79020,4.4,21.47,30.13,39.12,46.85,51.23,44660,62680,81370,97440,106560,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",21-1029,"Social Workers, All Other",NA,400,5.4,0.356,0.87,42.47,88330,2.3,28.74,37.08,44.44,48.62,52.89,59780,77130,92440,101120,110010,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",21-1091,Health Educators,NA,700,17.3,0.627,1.54,38.83,80760,8.4,13.75,25.82,42.06,52.74,60.4,28610,53720,87470,109700,125620,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",21-1093,Social and Human Service Assistants,NA,3050,18.6,2.728,1.01,22.55,46910,5.6,13.71,16.15,21.06,27.83,33.38,28510,33600,43800,57890,69430,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",21-1094,Community Health Workers,NA,900,8.3,0.808,2.1,30.87,64200,5.9,18.58,23.19,28.95,35.15,39.02,38650,48240,60210,73110,81160,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",21-1099,"Community and Social Service Specialists, All Other",NA,610,14,0.545,0.77,27.04,56230,5.1,17.64,20.57,24.93,31.69,41.14,36700,42790,51850,65910,85580,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",21-2011,Clergy,NA,330,18.9,0.3,0.86,32.39,67360,5.9,15.62,20.81,32.91,41.94,52.18,32490,43280,68450,87240,108520,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",21-2021,"Directors, Religious Activities and Education",NA,260,15.3,0.233,1.55,37.44,77880,17.8,11.47,16.47,28.51,50.69,79.21,23850,34260,59300,105430,164760,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",21-2099,"Religious Workers, All Other",NA,170,39.1,0.154,2.66,15.92,33120,4.1,10.36,11.42,14.76,18.23,26.27,21550,23740,30700,37920,54630,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",23-0000,Legal Occupations,NA,15750,2.8,14.107,1.84,77.31,160810,3.8,28.25,40.5,67.63,#,#,58760,84240,140670,#,#,NA,NA,2017,major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",23-1011,Lawyers,NA,11580,5.8,10.369,2.35,91.18,189660,3.8,37.89,57.83,82.12,#,#,78810,120280,170800,#,#,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",NA,230,0.8,0.208,2.05,58.94,122590,2.2,34.77,49.54,61.2,66.86,77.84,72320,103050,127300,139060,161900,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",23-1022,"Arbitrators, Mediators, and Conciliators",NA,40,46.4,0.037,0.86,52.47,109130,12.4,33.42,37.95,51.16,62.42,75.78,69520,78940,106410,129840,157620,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",23-2011,Paralegals and Legal Assistants,NA,2780,11.7,2.495,1.22,38.27,79600,2.2,23.88,29.37,36.48,46.04,57.24,49660,61080,75870,95760,119060,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",23-2091,Court Reporters,NA,40,6.6,0.039,0.37,51.64,107410,8.7,36.6,44.93,55.37,60.18,63.06,76130,93460,115160,125170,131170,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",23-2093,"Title Examiners, Abstractors, and Searchers",NA,**,**,**,**,24.76,51510,6,16.28,18.15,25.95,28.58,30.17,33860,37760,53970,59460,62750,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",23-2099,"Legal Support Workers, All Other",NA,800,12.9,0.715,2.29,29.39,61130,9.4,15.23,18.96,26.63,35.38,48.51,31680,39430,55380,73600,100900,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-0000,"Education, Training, and Library Occupations",NA,44140,3.3,39.536,0.65,34.97,72740,11.2,15.7,19.81,27.54,40.88,58.2,32670,41200,57270,85020,121050,NA,NA,2017,major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-1069,"Social Sciences Teachers, Postsecondary, All Other",NA,**,**,**,**,*,110490,12.2,*,*,*,*,*,38950,59730,98770,155710,191010,TRUE,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-1071,"Health Specialties Teachers, Postsecondary",NA,2900,5.6,2.599,1.9,*,207320,10.9,*,*,*,*,*,91850,136080,195170,#,#,TRUE,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-1072,"Nursing Instructors and Teachers, Postsecondary",NA,200,41.4,0.18,0.46,*,103680,9.5,*,*,*,*,*,47920,64160,94120,135290,171880,TRUE,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-1121,"Art, Drama, and Music Teachers, Postsecondary",NA,1080,36.1,0.972,1.46,*,98980,21.4,*,*,*,*,*,39460,51800,66280,103120,#,TRUE,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-1191,Graduate Teaching Assistants,NA,720,7.8,0.648,0.67,*,31760,3.5,*,*,*,*,*,25490,27460,30730,35530,38570,TRUE,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-1194,"Vocational Education Teachers, Postsecondary",NA,690,26.2,0.616,0.77,32.78,68180,6.9,16.24,19.55,29.96,44.77,53.77,33770,40670,62310,93120,111850,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-2011,"Preschool Teachers, Except Special Education",NA,3810,17,3.41,1.19,21.64,45020,4.8,15.66,17.39,20.59,23.9,29.22,32570,36180,42830,49710,60770,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-2012,"Kindergarten Teachers, Except Special Education",NA,**,**,**,**,*,60350,13.9,*,*,*,*,*,40790,43870,49010,69980,101820,TRUE,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-2021,"Elementary School Teachers, Except Special Education",NA,4740,9.9,4.246,0.43,*,75320,4.4,*,*,*,*,*,45140,58380,74350,92580,110350,TRUE,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",NA,2240,26.1,2.002,0.46,*,73770,4.5,*,*,*,*,*,45890,57010,72140,89680,108950,TRUE,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",NA,3020,13.3,2.702,0.38,*,77600,2.5,*,*,*,*,*,52200,60630,76200,94500,110190,TRUE,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-2052,"Special Education Teachers, Kindergarten and Elementary School",NA,470,33.3,0.417,0.32,*,62090,9,*,*,*,*,*,42210,46170,56370,76990,94660,TRUE,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-2053,"Special Education Teachers, Middle School",NA,130,30.8,0.12,0.2,*,71670,5.9,*,*,*,*,*,51190,57720,69860,87100,97720,TRUE,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-2054,"Special Education Teachers, Secondary School",NA,330,35.2,0.296,0.31,*,77260,3.3,*,*,*,*,*,52240,65210,77740,92180,102770,TRUE,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-2059,"Special Education Teachers, All Other",NA,40,42.9,0.036,0.14,*,75430,4.5,*,*,*,*,*,52160,62130,74710,87660,103310,TRUE,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,NA,**,**,**,**,37.41,77800,9.2,22.23,29.61,41.18,45.15,47.54,46230,61590,85650,93920,98880,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-3021,Self-Enrichment Education Teachers,NA,2370,13.8,2.127,1.27,23.7,49300,4.5,12.8,18.72,22.03,27.86,38.27,26630,38930,45810,57950,79590,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",NA,1840,21.5,1.651,0.8,*,53950,7.2,*,*,*,*,*,23830,34530,52820,67260,91390,TRUE,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-3098,Substitute Teachers,NA,3440,25.1,3.078,0.72,21.15,43980,4.8,15.06,16.71,19.25,23.88,32.83,31320,34760,40040,49660,68290,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-4011,Archivists,NA,30,27.6,0.03,0.7,37.6,78210,4,25.89,28.97,35.28,46.06,51.2,53850,60260,73380,95810,106490,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-4012,Curators,NA,160,10.1,0.147,1.82,46.05,95790,6.3,18,25.86,38.86,54.17,88.38,37440,53800,80830,112670,183830,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-4013,Museum Technicians and Conservators,NA,430,24.6,0.385,4.46,23.46,48800,6.6,13.2,14.81,21.36,27.92,35.96,27460,30800,44440,58080,74790,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-4021,Librarians,NA,830,13.5,0.739,0.83,40.33,83890,4.4,26.31,33.03,39.94,46.64,50.83,54720,68700,83080,97000,105720,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-4031,Library Technicians,NA,590,16,0.528,0.84,28.77,59850,4.7,20.78,24.4,28.71,33.71,37.87,43230,50750,59720,70130,78770,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-9011,Audio-Visual and Multimedia Collections Specialists,NA,70,18.1,0.06,0.82,24.67,51310,13,13.48,15.43,21.85,32.76,42.41,28030,32100,45440,68140,88210,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-9031,Instructional Coordinators,NA,1350,12.6,1.212,1.1,38.53,80140,3.9,22.17,26.94,35.06,46.82,57.61,46120,56040,72930,97390,119820,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-9041,Teacher Assistants,NA,5570,10.1,4.988,0.55,*,37770,2.2,*,*,*,*,*,27060,31980,37700,44560,49050,TRUE,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",25-9099,"Education, Training, and Library Workers, All Other",NA,760,21.8,0.684,0.98,27.41,57010,5,14.57,18.93,24.87,33.59,46.53,30300,39380,51740,69860,96780,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",NA,29500,4.4,26.426,1.96,39.37,81890,1.7,17.02,24.85,33.94,48.51,66.58,35400,51680,70590,100910,138490,NA,NA,2017,major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-1011,Art Directors,NA,1150,9.2,1.031,3.85,66.73,138790,2.6,38.77,48.2,63.28,79.73,97.12,80630,100250,131620,165840,202010,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",NA,100,27.8,0.087,1.11,30.85,64160,9.5,11.59,18.72,26.78,38.78,47.95,24100,38940,55700,80660,99740,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-1014,Multimedia Artists and Animators,NA,1540,16.7,1.376,6.57,45.48,94590,2.3,26.23,33.99,43.51,53.87,67.07,54550,70700,90510,112050,139500,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-1019,"Artists and Related Workers, All Other",NA,50,43.9,0.049,0.99,40.35,83920,8.9,18.19,31.62,41.21,48.64,62.75,37830,65770,85720,101170,130520,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-1021,Commercial and Industrial Designers,NA,450,39.4,0.405,1.85,35.68,74220,2.6,22.66,28.01,34.54,39.75,51.26,47130,58270,71850,82680,106630,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-1022,Fashion Designers,NA,560,42.4,0.5,3.76,36.12,75140,11.3,17.27,21.12,28.49,50.57,63.37,35930,43940,59250,105180,131810,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-1023,Floral Designers,NA,240,16.5,0.212,0.69,21.48,44670,13.6,12.97,16.57,21.06,26.48,30.47,26990,34470,43810,55070,63370,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-1024,Graphic Designers,NA,3610,6.3,3.232,2.12,34.99,72790,2.6,18.49,26.34,32.88,42.44,54.8,38470,54790,68380,88280,113990,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-1025,Interior Designers,NA,1220,20.5,1.088,2.77,33.83,70360,4,23.93,26.64,30.79,38.76,48.16,49780,55420,64040,80620,100170,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-1026,Merchandise Displayers and Window Trimmers,NA,570,16.4,0.511,0.6,21.37,44460,4.3,13.25,15.81,18.56,24.96,34.89,27560,32890,38600,51920,72580,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-1027,Set and Exhibit Designers,NA,170,12.8,0.15,1.86,36.45,75810,7.2,19.83,26.81,38.94,44.87,48.52,41240,55760,80990,93340,100910,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-1029,"Designers, All Other",NA,90,28,0.078,1.43,46.46,96640,11.1,16.94,19.67,45.81,61.34,79.54,35230,40910,95280,127580,165440,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-2011,Actors,NA,440,40.2,0.392,1.29,27.14,*,17.2,12.02,13.99,17.09,38.62,47.98,*,*,*,*,*,NA,TRUE,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-2012,Producers and Directors,NA,2930,28.4,2.626,3.19,51.09,106270,3,22.76,30.13,41.95,67.82,89.21,47340,62670,87250,141070,185560,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-2022,Coaches and Scouts,NA,1480,17.4,1.329,0.8,*,46630,5.6,*,*,*,*,*,23920,31750,44340,57840,73590,TRUE,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-2031,Dancers,NA,200,27.6,0.175,2.51,*,*,*,*,*,*,*,*,*,*,*,*,*,NA,TRUE,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-2032,Choreographers,NA,**,**,**,**,45.11,93830,3.6,29.27,41.77,46.42,51.86,59.18,60890,86880,96560,107870,123100,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-2041,Music Directors and Composers,NA,160,16.6,0.145,1.35,29.92,62230,16.5,14.13,16.31,25.04,37.67,64.84,29390,33930,52080,78350,134860,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-2042,Musicians and Singers,NA,920,29.6,0.826,2.93,49.29,*,7.1,20.82,33.17,49.81,63.55,76.04,*,*,*,*,*,NA,TRUE,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-3011,Radio and Television Announcers,NA,470,17.9,0.424,2.12,34.37,71480,18.5,14,19.35,23.99,35.78,58.19,29120,40250,49900,74410,121040,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-3012,Public Address System and Other Announcers,NA,90,46.9,0.077,1.39,13.72,28530,7.7,10.22,10.97,12.76,14.89,17.77,21260,22830,26550,30980,36960,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-3022,Reporters and Correspondents,NA,430,24.3,0.388,1.43,28.5,59280,7.1,13.5,16.9,24.98,30.47,44.49,28090,35160,51960,63390,92540,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-3031,Public Relations Specialists,NA,4600,7.8,4.124,2.51,45.26,94140,4.6,23.58,28.17,37.46,52.2,72.77,49050,58600,77920,108580,151350,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-3041,Editors,NA,1630,11.7,1.459,2.15,44.84,93260,4.5,21.74,29.15,37.98,53.47,69.44,45220,60630,79000,111230,144420,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-3042,Technical Writers,NA,560,8.4,0.504,1.44,45.23,94070,2.6,29.12,34.48,43.4,55.65,64.59,60580,71710,90270,115750,134350,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-3043,Writers and Authors,NA,980,13.1,0.879,2.77,37.29,77570,2.4,24.11,28.51,35.26,43.92,54.95,50150,59290,73340,91350,114290,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-3091,Interpreters and Translators,NA,1070,37.8,0.957,2.57,34,70710,5.6,19.24,26.09,29.43,39.7,57.79,40010,54270,61220,82570,120210,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-3099,"Media and Communication Workers, All Other",NA,190,17.9,0.173,1.15,26.65,55430,4.8,14.7,18.95,27.24,32.14,37.63,30570,39420,56670,66840,78280,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-4011,Audio and Video Equipment Technicians,NA,1150,20.5,1.031,2.02,28.16,58580,3.8,15.82,18.44,24.09,36.57,46.78,32900,38350,50120,76060,97300,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-4012,Broadcast Technicians,NA,300,22.8,0.272,1.27,32.99,68630,14.1,13.09,15.2,28.87,51.1,60.37,27230,31620,60050,106280,125560,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",27-4014,Sound Engineering Technicians,NA,310,28.9,0.275,2.93,33.51,69700,5.1,13.71,17.97,27.3,43.61,59.44,28510,37370,56790,90700,123620,NA,NA,2017,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
