AREA,AREA_NAME,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-6031,Sewing Machine Operators,detailed,1920,10.9,0.952,1.05,NA,17.07,35500,2.3,12.34,13.51,15.98,19.74,23.75,25660,28100,33240,41060,49390,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,**,**,**,**,NA,16.71,34750,3.8,12.62,13.53,15.43,18.32,24.73,26260,28140,32100,38110,51440,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,100,15.5,0.049,0.54,NA,18.29,38040,4.9,12.31,14.36,17.21,19.39,26.45,25610,29860,35800,40340,55020,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,30,3.9,0.017,0.12,NA,18.79,39080,3.4,15.35,16.25,17.75,21.03,25.08,31930,33800,36920,43740,52160,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-6093,Upholsterers,detailed,230,25.9,0.112,0.56,NA,25.05,52110,4.8,16.53,20.35,23.61,28.66,36.93,34380,42320,49110,59620,76820,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,90,29.4,0.047,0.38,NA,15.67,32590,6,12.27,12.9,13.95,15.19,23.66,25520,26830,29010,31600,49210,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-7011,Cabinetmakers and Bench Carpenters,detailed,1160,18.8,0.573,0.85,NA,21.52,44750,5.9,14.49,16.65,20.33,25.3,30.67,30140,34630,42280,52620,63800,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-7021,Furniture Finishers,detailed,310,28.6,0.154,1.4,NA,19.53,40630,8.4,13.28,15.11,18.25,22.69,27.47,27620,31430,37950,47180,57140,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,520,26.9,0.256,0.74,NA,17.67,36750,3.8,12.63,14.37,17.08,20.47,24.03,26280,29890,35520,42580,49980,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,890,22.5,0.44,0.82,NA,15.49,32210,2.7,12.06,12.28,14.28,17.45,21.65,25080,25540,29710,36290,45030,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-8012,Power Distributors and Dispatchers,detailed,100,3.6,0.047,0.65,NA,58.39,121450,1.6,46.73,52.5,58.49,66.34,76.44,97200,109190,121650,137980,158990,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-8013,Power Plant Operators,detailed,270,46,0.131,0.57,NA,42.5,88400,3.8,27.22,36.99,44.45,49.16,55.06,56620,76930,92460,102250,114530,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-8021,Stationary Engineers and Boiler Operators,detailed,210,8.7,0.102,0.46,NA,36.92,76800,2,27.68,30.54,35.43,44.05,48.44,57570,63520,73690,91620,100750,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,1040,11.2,0.517,0.61,NA,34.11,70940,2.2,22.16,27.88,34.59,40.78,46.4,46100,57990,71950,84830,96510,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-8092,Gas Plant Operators,detailed,70,12.2,0.037,0.37,NA,40.16,83530,3.7,27.96,31.4,42.71,47.87,51.16,58160,65320,88850,99570,106420,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,50,19.1,0.023,0.08,NA,36.27,75450,4,30.85,32.97,35.97,38.97,43.44,64160,68570,74820,81060,90350,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-8099,"Plant and System Operators, All Other",detailed,130,12.1,0.065,0.74,NA,36.37,75650,4.3,27.53,30.48,34,38.3,41.36,57270,63400,70710,79660,86020,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9011,Chemical Equipment Operators and Tenders,detailed,690,10.4,0.341,0.57,NA,22.93,47700,2.6,16.78,18.75,22.33,26.25,30.96,34900,38990,46440,54600,64390,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,430,19.3,0.214,0.62,NA,21.01,43700,5,15.3,17.09,19.87,24.33,28.55,31820,35550,41320,50610,59390,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,360,24.1,0.179,0.79,NA,21.13,43960,5.1,15.21,16.78,19.95,24.79,30.06,31630,34900,41500,51560,62530,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9022,"Grinding and Polishing Workers, Hand",detailed,170,31.9,0.084,0.42,NA,17.41,36210,2,12.88,14.13,16.62,19.45,23.69,26790,29390,34570,40450,49270,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,1030,12.9,0.51,0.6,NA,24.04,50000,3.2,15.08,18.09,22.59,28.54,36.68,31360,37620,46980,59370,76280,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,620,17.2,0.307,0.78,NA,18.72,38940,2.1,15.34,16.43,18.09,20.68,24.05,31900,34180,37620,43010,50030,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,340,21,0.168,0.34,NA,19.42,40390,5,13.79,15.98,18.34,22.34,26.33,28680,33240,38150,46470,54780,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,200,29.5,0.097,0.75,NA,23.17,48190,5.3,15.4,17.88,21.82,25.94,35.11,32040,37190,45390,53960,73030,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,8760,4.1,4.333,1.1,NA,32.11,66790,5.2,17.24,21.86,29.63,44.09,48.85,35860,45470,61630,91710,101600,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,**,**,**,**,NA,21.34,44390,3.5,15.97,17.71,20.78,23.63,27.4,33210,36840,43220,49150,57000,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9081,Dental Laboratory Technicians,detailed,440,19.3,0.216,0.92,NA,24.43,50800,3.3,16.09,18.82,24.31,28.66,31.87,33470,39140,50570,59620,66290,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9082,Medical Appliance Technicians,detailed,160,40,0.078,0.81,NA,22.93,47690,9.4,13.93,17.19,22.17,27.13,32.17,28970,35750,46100,56420,66910,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9083,Ophthalmic Laboratory Technicians,detailed,900,14.4,0.446,2.25,NA,19.16,39860,3.3,12.99,14.78,19.48,22.9,25.52,27020,30740,40520,47630,53080,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,2980,12.4,1.473,0.55,NA,17.28,35930,1.7,12.42,13.63,16.33,19.09,24.31,25820,28340,33970,39700,50570,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9123,"Painting, Coating, and Decorating Workers",detailed,110,37.4,0.054,0.64,NA,22.36,46510,4.7,16.3,17.84,20.7,24.18,32.94,33900,37120,43060,50300,68520,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,2840,7.7,1.405,1.41,NA,25.78,53620,4.9,15.06,17.32,21.41,30.24,46.04,31330,36020,44530,62890,95760,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9141,Semiconductor Processing Technicians,detailed,140,43.7,0.068,0.36,NA,19.73,41030,7.1,15.17,16.65,19.23,22.87,25.22,31550,34630,40000,47560,52470,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,40,13.5,0.021,0.25,NA,22.87,47560,5.3,13.52,15.73,24.01,28.22,30.69,28130,32720,49930,58700,63830,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,1760,12.3,0.87,0.84,NA,34.42,71600,4.6,19.9,23.7,35.14,45.61,49.36,41400,49310,73090,94870,102660,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,450,7.3,0.225,1.29,NA,48.37,100620,4.4,26.87,35.53,50.16,61.38,70.47,55890,73900,104330,127670,146580,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,390,8.9,0.195,2.06,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,40,41.9,0.022,0.19,NA,17.25,35890,5.6,12.54,14.64,17.01,19.2,22.87,26090,30440,35390,39940,47560,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,30,40.3,0.016,0.27,NA,22.2,46180,5.1,12.19,14.37,24.76,28.15,30.08,25350,29890,51510,58540,62570,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9194,Etchers and Engravers,detailed,70,45.6,0.033,0.46,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,460,25.7,0.23,0.75,NA,23.4,48660,6.7,16.1,19.05,22.63,27.68,33.07,33480,39610,47060,57580,68780,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,1010,16.5,0.499,0.73,NA,21.32,44350,10.2,13.64,15.94,18.95,26.19,32.11,28380,33160,39420,54480,66800,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9198,Helpers--Production Workers,detailed,1470,11.3,0.73,0.35,NA,18.16,37770,2.5,13.74,15.91,17.55,19.29,23.11,28570,33090,36500,40120,48060,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-9199,"Production Workers, All Other",detailed,1580,39.2,0.783,0.52,NA,18.62,38720,8.5,12.86,13.79,15.35,18.95,28.54,26760,28680,31930,39410,59350,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,158750,4.3,78.554,0.92,NA,23.78,49460,5.1,13.1,15.49,19.39,26.55,36.3,27260,32220,40330,55220,75510,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-1041,Aircraft Cargo Handling Supervisors,detailed,**,**,**,**,NA,27.86,57940,7.7,17.42,19.27,22.73,34.64,45.17,36230,40090,47270,72040,93950,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,7020,5.5,3.474,1.12,NA,31.73,66000,1.6,19.32,23.71,29.94,38.16,46.91,40180,49310,62280,79380,97580,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,2730,0.7,1.351,2.35,NA,*,241310,15.7,*,*,*,*,*,125270,190320,#,#,#,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-2012,Commercial Pilots,detailed,670,17,0.332,1.29,NA,*,115510,8,*,*,*,*,*,55730,67360,94440,159880,203780,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-2022,Airfield Operations Specialists,detailed,110,2.2,0.052,0.72,NA,34.82,72430,6,19.27,28.34,33.55,43.5,50.49,40070,58950,69780,90490,105020,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-2031,Flight Attendants,detailed,4170,0.4,2.063,2.51,NA,*,78840,8.2,*,*,*,*,*,45050,53340,69570,110960,123630,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-3031,Driver/Sales Workers,detailed,5020,19.5,2.483,0.82,NA,16.86,35080,4.9,12.27,12.82,14.88,19.77,23.34,25510,26660,30950,41110,48550,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,15970,4.8,7.903,0.63,NA,25.51,53060,1.6,17.15,21.41,25.43,29.49,33.98,35660,44530,52890,61350,70670,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-3033,Light Truck Drivers,detailed,10500,5.4,5.198,0.83,NA,21.37,44450,2.1,13.81,16.43,19.86,24.9,32.66,28710,34160,41320,51800,67940,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-3052,"Bus Drivers, Transit and Intercity",detailed,3670,6.3,1.814,1.48,NA,29.64,61650,5.8,21.42,25.97,30.87,34.67,36.97,44550,54020,64210,72110,76900,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",detailed,9250,7.8,4.577,0.96,NA,20.85,43380,2.6,13.2,16.36,20.59,24.28,28.62,27450,34030,42830,50510,59530,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-3099,"Motor Vehicle Operators, All Other",detailed,1630,24.9,0.806,2.09,NA,17.9,37240,4.3,12.69,13.84,16.19,19.91,27.54,26400,28790,33680,41410,57280,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-4011,Locomotive Engineers,detailed,370,41.1,0.185,0.76,NA,43.97,91470,2.5,32.78,42.39,46.1,49.86,52.24,68180,88180,95890,103710,108650,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,230,39.2,0.115,1.52,NA,34.97,72740,13.7,17.71,27.89,37.05,43.9,48.23,36830,58020,77060,91310,100320,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-4031,Railroad Conductors and Yardmasters,detailed,620,48.4,0.306,0.98,NA,33.61,69900,3.4,20.82,28.69,34.34,38.94,43.94,43310,59680,71430,80990,91390,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-4099,"Rail Transportation Workers, All Other",detailed,**,**,**,**,NA,31.12,64720,3.5,16.13,17.66,29.8,42.23,54.84,33540,36740,61990,87840,114060,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-5011,Sailors and Marine Oilers,detailed,3220,5.1,1.593,7.48,NA,27.31,56810,3.4,20.75,24.66,27.65,30.72,36.42,43150,51300,57520,63910,75750,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,1800,13.7,0.892,3.93,NA,48.46,100800,5.7,22.78,32.78,43.02,56.74,75.55,47380,68180,89480,118030,157150,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-5022,Motorboat Operators,detailed,50,42.5,0.024,1.68,NA,28.41,59100,3.5,22.08,24.28,27.96,31.5,33.28,45920,50500,58150,65510,69220,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-5031,Ship Engineers,detailed,1100,12.5,0.545,9.52,NA,44.12,91760,4.8,26.23,32.84,40.97,54.32,63.5,54560,68300,85220,112980,132070,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-6011,Bridge and Lock Tenders,detailed,60,0,0.027,1.28,NA,29.45,61270,2.9,21.22,21.77,30.85,34.15,38.19,44140,45280,64170,71040,79430,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-6021,Parking Attendants,detailed,2560,11.1,1.267,1.26,NA,15.83,32920,1.5,12.31,13.39,15.53,17.89,19.83,25610,27840,32300,37210,41240,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-6031,Automotive and Watercraft Service Attendants,detailed,1080,30.1,0.532,0.66,NA,17.77,36960,4.4,12.53,14.93,17.37,19.61,23.04,26070,31050,36140,40800,47920,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-6041,Traffic Technicians,detailed,30,19.4,0.016,0.32,NA,32.74,68100,5.7,18.1,23.46,34.74,39.31,45.41,37640,48800,72250,81770,94440,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-6051,Transportation Inspectors,detailed,420,32.4,0.205,1,NA,48,99840,4.7,30.61,38.22,48.53,57.63,64.51,63670,79490,100940,119870,134180,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-6061,Passenger Attendants,detailed,870,33,0.431,2.24,NA,17.86,37160,2.7,13.96,16.5,18.02,19.55,20.5,29030,34320,37490,40660,42630,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-6098,"Aircraft Service Attendants and Transportation Workers, All Other",detailed,1030,13.9,0.51,2.14,NA,22.82,47460,9.4,15.5,16.83,18.55,23.97,43.56,32240,35010,38580,49860,90600,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-7011,Conveyor Operators and Tenders,detailed,380,30.3,0.19,1.16,NA,19.54,40650,6.1,14.03,17.07,20.45,22.6,23.89,29180,35500,42540,47010,49690,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-7021,Crane and Tower Operators,detailed,950,33.3,0.468,1.51,NA,38.06,79170,2.8,27.43,32.8,38.7,44.41,48.51,57050,68230,80500,92370,100910,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-7041,Hoist and Winch Operators,detailed,**,**,**,**,NA,31.2,64900,5.7,19.99,28.85,32.82,35.98,37.88,41570,60020,68260,74840,78780,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-7051,Industrial Truck and Tractor Operators,detailed,7260,19.7,3.592,0.84,NA,21.63,45000,3.7,14.96,16.61,19,26.97,31.09,31110,34550,39520,56090,64670,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-7061,Cleaners of Vehicles and Equipment,detailed,4650,11.2,2.302,0.88,NA,16.36,34040,2,12.32,13.76,15.95,18.23,20.58,25620,28620,33180,37920,42800,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,42970,9.3,21.261,1.06,NA,18.11,37670,1.3,12.64,14.34,16.98,19.83,25.09,26300,29830,35330,41250,52190,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-7063,Machine Feeders and Offbearers,detailed,420,45.2,0.207,0.48,NA,20.53,42690,2.8,15.09,17.26,20.77,23.79,26.14,31390,35900,43200,49480,54370,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-7064,"Packers and Packagers, Hand",detailed,6990,11.9,3.457,0.8,NA,15.85,32970,1.2,12.29,13.35,14.93,17.63,21.47,25560,27770,31050,36670,44650,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-7065,Stockers and Order Fillers,detailed,18040,6.7,8.926,0.61,NA,18.04,37530,1.1,12.74,14.31,17.21,21.26,24.65,26500,29770,35790,44220,51280,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-7081,Refuse and Recyclable Material Collectors,detailed,1820,11.4,0.903,1.09,NA,28.1,58460,3.4,17.96,25.04,28.68,33.28,37.33,37350,52080,59650,69220,77640,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,53-7199,"Material Moving Workers, All Other",detailed,220,40.5,0.11,0.57,NA,21.88,45510,5.2,15.55,16.86,19.09,27.19,33.72,32340,35060,39700,56560,70130,,
